Date,Open,High,Low,Close*,Adj Close**,Volume
"May 26, 2022","1,992.80","1,992.80","1,992.80","1,992.80","1,992.80","1,364"
"May 25, 2022","1,988.60","1,988.60","1,988.60","1,988.60","1,988.60",1
"May 24, 2022","1,985.90","1,985.90","1,985.90","1,985.90","1,985.90",1
"May 23, 2022","1,965.90","1,965.90","1,965.90","1,965.90","1,965.90",1
"May 20, 2022","1,939.20","1,939.20","1,939.20","1,939.20","1,939.20",1
"May 19, 2022","1,977.80","1,977.80","1,977.80","1,977.80","1,977.80",1
"May 18, 2022","1,991.60","1,991.60","1,991.60","1,991.60","1,991.60",1
"May 17, 2022","2,031.20","2,031.20","2,031.20","2,031.20","2,031.20",1
"May 16, 2022","2,003.00","2,003.00","2,003.00","2,003.00","2,003.00",1
"May 13, 2022","1,918.10","1,918.10","1,918.10","1,918.10","1,918.10",1
"May 12, 2022","1,861.00","1,861.00","1,861.00","1,861.00","1,861.00",1
"May 11, 2022","2,008.10","2,008.10","2,008.10","2,008.10","2,008.10",1
"May 10, 2022","2,042.00","2,042.00","2,042.00","2,042.00","2,042.00",1
"May 09, 2022","2,059.80","2,059.80","2,059.80","2,059.80","2,059.80",1
"May 06, 2022","2,021.20","2,021.20","2,021.20","2,021.20","2,021.20",1
"May 05, 2022","2,175.30","2,175.30","2,175.30","2,175.30","2,175.30",-
"May 04, 2022","2,233.30","2,233.30","2,233.30","2,233.30","2,233.30",-
"May 03, 2022","2,235.60","2,235.60","2,235.60","2,235.60","2,235.60",-
"May 02, 2022","2,213.30","2,213.30","2,213.30","2,213.30","2,213.30",-
"Apr 29, 2022","2,302.80","2,302.80","2,302.80","2,302.80","2,302.80",-
"Apr 28, 2022","2,208.60","2,208.60","2,208.60","2,208.60","2,208.60",-
"Apr 27, 2022","2,190.40","2,190.40","2,190.40","2,190.40","2,190.40",-
"Apr 26, 2022","2,172.90","2,172.90","2,172.90","2,172.90","2,172.90",1
"Apr 25, 2022","2,116.40","2,116.40","2,116.40","2,116.40","2,116.40",1
"Apr 22, 2022","2,373.00","2,373.00","2,373.00","2,373.00","2,373.00",1
"Apr 21, 2022","2,416.90","2,416.90","2,416.90","2,416.90","2,416.90",1
"Apr 20, 2022","2,453.50","2,458.80","2,453.50","2,458.80","2,458.80",1
"Apr 19, 2022","2,379.30","2,379.30","2,379.30","2,379.30","2,379.30",1
"Apr 18, 2022","2,444.00","2,444.00","2,444.00","2,444.00","2,444.00",1
"Apr 14, 2022","2,354.30","2,354.30","2,354.30","2,354.30","2,354.30",1
"Apr 13, 2022","2,338.80","2,338.80","2,338.80","2,338.80","2,338.80",1
"Apr 12, 2022","2,353.70","2,353.70","2,353.70","2,353.70","2,353.70",1
"Apr 11, 2022","2,500.00","2,500.00","2,416.40","2,416.40","2,416.40",1
"Apr 08, 2022","2,420.00","2,420.00","2,420.00","2,420.00","2,420.00",-
"Apr 07, 2022","2,223.00","2,223.00","2,223.00","2,223.00","2,223.00",-
"Apr 06, 2022","2,184.60","2,184.60","2,184.60","2,184.60","2,184.60",-
"Apr 05, 2022","2,235.20","2,235.20","2,235.20","2,235.20","2,235.20",-
"Apr 04, 2022","2,274.90","2,274.90","2,274.90","2,274.90","2,274.90",-
"Apr 01, 2022","2,267.40","2,267.40","2,267.40","2,267.40","2,267.40",-
"Mar 31, 2022","2,255.50","2,255.50","2,255.50","2,255.50","2,255.50",-
"Mar 30, 2022","2,243.00","2,243.00","2,243.00","2,243.00","2,243.00",-
"Mar 29, 2022","2,101.00","2,108.80","2,101.00","2,108.80","2,108.80",-
"Mar 28, 2022","2,238.50","2,238.50","2,238.50","2,238.50","2,238.50",-
"Mar 25, 2022","2,390.40","2,390.40","2,390.40","2,390.40","2,390.40",-
"Mar 24, 2022","2,526.70","2,526.70","2,526.70","2,526.70","2,526.70",-
"Mar 23, 2022","2,515.40","2,515.40","2,515.40","2,515.40","2,515.40",-
"Mar 22, 2022","2,493.00","2,493.00","2,472.60","2,472.60","2,472.60",2
"Mar 21, 2022","2,533.40","2,533.40","2,533.40","2,533.40","2,533.40",-
"Mar 18, 2022","2,536.00","2,536.00","2,489.10","2,489.10","2,489.10",11
"Mar 17, 2022","2,530.00","2,530.00","2,488.10","2,488.10","2,488.10",5
"Mar 16, 2022","2,363.40","2,363.40","2,363.40","2,363.40","2,363.40",-
"Mar 15, 2022","2,407.40","2,407.40","2,407.40","2,407.40","2,407.40",-
"Mar 14, 2022","2,628.00","2,628.00","2,412.20","2,412.20","2,412.20",1
"Mar 11, 2022","2,792.90","2,792.90","2,792.90","2,792.90","2,792.90",-
"Mar 10, 2022","2,921.50","2,921.50","2,917.00","2,917.00","2,917.00",-
"Mar 09, 2022","3,005.50","3,005.50","2,908.50","2,944.80","2,944.80",4
"Mar 08, 2022","3,002.00","3,028.00","2,958.00","2,966.50","2,966.50",40
"Mar 07, 2022","3,380.50","3,380.50","2,899.90","2,899.90","2,899.90",28
"Mar 04, 2022","2,904.00","2,979.90","2,904.00","2,979.90","2,979.90",18
"Mar 03, 2022","2,745.50","2,745.50","2,718.50","2,728.80","2,728.80",3
"Mar 02, 2022","2,662.60","2,662.60","2,662.60","2,662.60","2,662.60",18
"Mar 01, 2022","2,491.50","2,706.50","2,491.50","2,532.50","2,532.50",149
"Feb 28, 2022","2,536.50","2,536.50","2,455.50","2,500.50","2,500.50",128
"Feb 25, 2022","2,388.50","2,479.00","2,322.50","2,360.70","2,360.70",742
"Feb 24, 2022","2,498.60","2,498.60","2,498.60","2,498.60","2,498.60","5,014"
"Feb 23, 2022","2,438.10","2,438.10","2,438.10","2,438.10","2,438.10",1
"Feb 22, 2022","2,369.30","2,369.30","2,369.30","2,369.30","2,369.30",1
"Feb 18, 2022","2,335.40","2,335.40","2,335.40","2,335.40","2,335.40",1
"Feb 17, 2022","2,356.60","2,356.60","2,356.60","2,356.60","2,356.60",1
"Feb 16, 2022","2,268.30","2,268.30","2,268.30","2,268.30","2,268.30",1
"Feb 15, 2022","2,248.00","2,248.00","2,248.00","2,248.00","2,248.00",2
"Feb 14, 2022","2,342.50","2,342.50","2,342.50","2,342.50","2,342.50",2
"Feb 11, 2022","2,190.10","2,190.10","2,190.10","2,190.10","2,190.10",2
"Feb 10, 2022","2,261.80","2,261.80","2,261.80","2,261.80","2,261.80",2
"Feb 09, 2022","2,281.60","2,281.60","2,281.60","2,281.60","2,281.60",2
"Feb 08, 2022","2,260.90","2,260.90","2,260.90","2,260.90","2,260.90",2
"Feb 07, 2022","2,256.80","2,256.80","2,256.80","2,256.80","2,256.80",2
"Feb 04, 2022","2,287.40","2,287.40","2,287.40","2,287.40","2,287.40",2
"Feb 03, 2022","2,314.40","2,314.40","2,314.40","2,314.40","2,314.40",2
"Feb 02, 2022","2,366.20","2,366.20","2,366.20","2,366.20","2,366.20",2
"Feb 01, 2022","2,343.20","2,343.20","2,343.20","2,343.20","2,343.20",2
"Jan 31, 2022","2,349.20","2,349.20","2,349.20","2,349.20","2,349.20",2
"Jan 28, 2022","2,368.70","2,368.70","2,368.70","2,368.70","2,368.70",2
"Jan 27, 2022","2,362.50","2,362.50","2,362.50","2,362.50","2,362.50",2
"Jan 26, 2022","2,346.60","2,346.60","2,346.60","2,346.60","2,346.60",-
"Jan 25, 2022","2,184.90","2,184.90","2,184.90","2,184.90","2,184.90",-
"Jan 24, 2022","2,137.00","2,137.00","2,137.00","2,137.00","2,137.00",-
"Jan 21, 2022","2,100.30","2,100.30","2,100.30","2,100.30","2,100.30",20
"Jan 20, 2022","2,069.70","2,069.70","2,069.70","2,069.70","2,069.70",2
"Jan 19, 2022","2,004.40","2,004.40","2,004.40","2,004.40","2,004.40",2
"Jan 18, 2022","1,900.60","1,900.60","1,900.60","1,900.60","1,900.60",2
"Jan 14, 2022","1,874.20","1,874.20","1,874.20","1,874.20","1,874.20",2
"Jan 13, 2022","1,886.00","1,886.00","1,886.00","1,886.00","1,886.00",2
"Jan 12, 2022","1,911.80","1,911.80","1,911.80","1,911.80","1,911.80",2
"Jan 11, 2022","1,918.10","1,918.10","1,918.10","1,918.10","1,918.10",2
"Jan 10, 2022","1,905.20","1,905.20","1,905.20","1,905.20","1,905.20",2
"Jan 07, 2022","1,917.60","1,917.60","1,917.60","1,917.60","1,917.60",2
"Jan 06, 2022","1,869.90","1,869.90","1,869.90","1,869.90","1,869.90",2
"Jan 05, 2022","1,898.60","1,898.60","1,898.60","1,898.60","1,898.60",2
"Jan 04, 2022","1,855.70","1,855.70","1,855.70","1,855.70","1,855.70",2
"Jan 03, 2022","1,822.00","1,822.00","1,822.00","1,822.00","1,822.00",2
"Dec 31, 2021","1,908.10","1,908.10","1,908.10","1,908.10","1,908.10",2
"Dec 30, 2021","1,959.50","1,979.20","1,959.50","1,979.20","1,979.20",2
"Dec 29, 2021","1,984.80","1,984.80","1,984.80","1,984.80","1,984.80",1
"Dec 28, 2021","1,998.40","1,998.40","1,998.40","1,998.40","1,998.40",-
"Dec 27, 2021","1,944.30","1,944.30","1,944.30","1,944.30","1,944.30",-
"Dec 23, 2021","1,954.70","1,954.70","1,954.70","1,954.70","1,954.70",-
"Dec 22, 2021","1,887.10","1,887.10","1,887.10","1,887.10","1,887.10",-
"Dec 21, 2021","1,790.90","1,790.90","1,790.90","1,790.90","1,790.90",-
"Dec 20, 2021","1,743.70","1,743.70","1,743.70","1,743.70","1,743.70",-
"Dec 17, 2021","1,782.60","1,782.60","1,782.60","1,782.60","1,782.60",-
"Dec 16, 2021","1,720.60","1,720.60","1,720.60","1,720.60","1,720.60",-
"Dec 15, 2021","1,549.40","1,549.40","1,549.40","1,549.40","1,549.40",-
"Dec 14, 2021","1,620.50","1,620.50","1,620.50","1,620.50","1,620.50",-
"Dec 13, 2021","1,672.40","1,672.40","1,672.40","1,672.40","1,672.40",-
"Dec 10, 2021","1,770.50","1,772.50","1,748.10","1,748.10","1,748.10",14
"Dec 09, 2021","1,811.80","1,811.80","1,811.80","1,811.80","1,811.80",-
"Dec 08, 2021","1,851.00","1,851.00","1,851.00","1,851.00","1,851.00",-
"Dec 07, 2021","1,845.50","1,845.50","1,845.50","1,845.50","1,845.50",2
"Dec 06, 2021","1,844.20","1,844.20","1,844.20","1,844.20","1,844.20",-
"Dec 03, 2021","1,811.10","1,811.10","1,811.10","1,811.10","1,811.10",-
"Dec 02, 2021","1,740.00","1,772.00","1,740.00","1,769.90","1,769.90",3
"Dec 01, 2021","1,738.00","1,751.10","1,738.00","1,751.10","1,751.10",11
"Nov 30, 2021","1,749.50","1,783.00","1,703.10","1,703.10","1,703.10",98
"Nov 29, 2021","1,727.00","1,797.00","1,727.00","1,784.20","1,784.20",560
"Nov 26, 2021","1,786.00","1,786.00","1,786.00","1,786.00","1,786.00","3,246"
"Nov 24, 2021","1,844.80","1,844.80","1,844.80","1,844.80","1,844.80",-
"Nov 23, 2021","1,847.20","1,847.20","1,847.20","1,847.20","1,847.20",-
"Nov 22, 2021","1,947.50","1,947.50","1,947.50","1,947.50","1,947.50",-
"Nov 19, 2021","2,070.10","2,070.10","2,070.10","2,070.10","2,070.10",-
"Nov 18, 2021","2,134.30","2,134.30","2,134.30","2,134.30","2,134.30",-
"Nov 17, 2021","2,181.40","2,181.40","2,181.40","2,181.40","2,181.40",-
"Nov 16, 2021","2,164.50","2,164.50","2,164.50","2,164.50","2,164.50",-
"Nov 15, 2021","2,153.00","2,153.00","2,153.00","2,153.00","2,153.00",-
"Nov 12, 2021","2,114.60","2,114.60","2,114.60","2,114.60","2,114.60",-
"Nov 11, 2021","2,059.50","2,059.50","2,059.50","2,059.50","2,059.50",-
"Nov 10, 2021","2,035.80","2,035.80","2,035.80","2,035.80","2,035.80",-
"Nov 09, 2021","2,019.00","2,019.00","2,019.00","2,019.00","2,019.00",-
"Nov 08, 2021","2,074.60","2,074.60","2,074.60","2,074.60","2,074.60",-
"Nov 05, 2021","2,024.50","2,024.50","2,024.50","2,024.50","2,024.50",-
"Nov 04, 2021","1,993.30","1,993.30","1,993.30","1,993.30","1,993.30",-
"Nov 03, 2021","1,984.10","1,984.10","1,984.10","1,984.10","1,984.10",-
"Nov 02, 2021","2,013.20","2,013.20","2,013.20","2,013.20","2,013.20",-
"Nov 01, 2021","2,058.10","2,058.10","2,058.10","2,058.10","2,058.10",-
"Oct 29, 2021","1,986.10","1,986.10","1,986.10","1,986.10","1,986.10",-
"Oct 28, 2021","1,995.20","1,995.20","1,995.20","1,995.20","1,995.20",-
"Oct 27, 2021","1,977.10","1,977.10","1,977.10","1,977.10","1,977.10",-
"Oct 26, 2021","2,007.60","2,007.60","2,007.60","2,007.60","2,007.60",-
"Oct 25, 2021","2,051.00","2,051.00","2,051.00","2,051.00","2,051.00",-
"Oct 22, 2021","2,038.40","2,038.40","2,038.40","2,038.40","2,038.40",-
"Oct 21, 2021","2,020.90","2,020.90","2,020.90","2,020.90","2,020.90",-
"Oct 20, 2021","2,085.20","2,085.20","2,085.20","2,085.20","2,085.20",-
"Oct 19, 2021","2,103.70","2,103.70","2,103.70","2,103.70","2,103.70",-
"Oct 18, 2021","2,015.90","2,015.90","2,015.90","2,015.90","2,015.90",-
"Oct 15, 2021","2,079.40","2,079.40","2,079.40","2,079.40","2,079.40",-
"Oct 14, 2021","2,153.70","2,153.70","2,153.70","2,153.70","2,153.70",-
"Oct 13, 2021","2,108.90","2,108.90","2,108.90","2,108.90","2,108.90",-
"Oct 12, 2021","2,050.60","2,050.60","2,050.60","2,050.60","2,050.60",-
"Oct 11, 2021","2,122.30","2,122.30","2,122.30","2,122.30","2,122.30",-
"Oct 08, 2021","2,075.80","2,075.80","2,075.80","2,075.80","2,075.80",-
"Oct 07, 2021","1,957.80","1,957.80","1,957.80","1,957.80","1,957.80",-
"Oct 06, 2021","1,870.60","1,870.60","1,870.60","1,870.60","1,870.60",-
"Oct 05, 2021","1,902.20","1,902.20","1,902.20","1,902.20","1,902.20",-
"Oct 04, 2021","1,877.80","1,877.80","1,877.80","1,877.80","1,877.80",-
"Oct 01, 2021","1,906.50","1,906.50","1,906.50","1,906.50","1,906.50",-
"Sep 30, 2021","1,902.60","1,902.60","1,902.60","1,902.60","1,902.60",-
"Sep 29, 2021","1,853.50","1,853.50","1,833.10","1,833.10","1,833.10",1
"Sep 28, 2021","1,923.00","1,923.00","1,854.20","1,854.20","1,854.20",2
"Sep 27, 2021","1,947.70","1,947.70","1,947.70","1,947.70","1,947.70",-
"Sep 24, 2021","1,939.00","1,951.10","1,939.00","1,951.10","1,951.10",1
"Sep 23, 2021","1,971.80","1,971.80","1,971.80","1,971.80","1,971.80",-
"Sep 22, 2021","2,036.20","2,036.20","2,036.20","2,036.20","2,036.20",-
"Sep 21, 2021","1,885.00","1,894.50","1,885.00","1,894.50","1,894.50",1
"Sep 20, 2021","1,880.00","1,880.00","1,860.50","1,865.20","1,865.20",39
"Sep 17, 2021","1,981.20","1,981.20","1,981.20","1,981.20","1,981.20",-
"Sep 16, 2021","2,018.90","2,018.90","2,018.90","2,018.90","2,018.90",-
"Sep 15, 2021","1,990.20","1,990.20","1,990.20","1,990.20","1,990.20",-
"Sep 14, 2021","1,979.00","1,979.00","1,972.60","1,972.60","1,972.60",2
"Sep 13, 2021","2,100.00","2,100.00","2,063.00","2,076.60","2,076.60",4
"Sep 10, 2021","2,204.00","2,204.00","2,123.00","2,123.00","2,123.00",1
"Sep 09, 2021","2,139.80","2,139.80","2,139.80","2,139.80","2,139.80",12
"Sep 08, 2021","2,222.00","2,235.50","2,222.00","2,235.50","2,235.50",12
"Sep 07, 2021","2,422.00","2,422.00","2,341.00","2,351.20","2,351.20",27
"Sep 03, 2021","2,399.00","2,414.40","2,397.00","2,414.40","2,414.40",4
"Sep 02, 2021","2,405.50","2,405.50","2,397.40","2,397.40","2,397.40",3
"Sep 01, 2021","2,466.00","2,485.50","2,426.50","2,438.40","2,438.40",21
"Aug 31, 2021","2,470.00","2,489.50","2,462.00","2,468.30","2,468.30",103
"Aug 30, 2021","2,414.00","2,495.50","2,404.00","2,476.10","2,476.10",374
"Aug 27, 2021","2,402.20","2,402.20","2,402.20","2,402.20","2,402.20","1,389"
"Aug 26, 2021","2,386.50","2,386.50","2,386.50","2,386.50","2,386.50",1
"Aug 25, 2021","2,428.90","2,428.90","2,428.90","2,428.90","2,428.90",1
"Aug 24, 2021","2,440.70","2,440.70","2,440.70","2,440.70","2,440.70",1
"Aug 23, 2021","2,383.30","2,383.30","2,383.30","2,383.30","2,383.30",1
"Aug 20, 2021","2,288.00","2,288.00","2,274.70","2,274.70","2,274.70",1
"Aug 19, 2021","2,296.10","2,296.10","2,296.10","2,296.10","2,296.10",-
"Aug 18, 2021","2,421.50","2,421.50","2,421.50","2,421.50","2,421.50",-
"Aug 17, 2021","2,493.80","2,493.80","2,493.80","2,493.80","2,493.80",-
"Aug 16, 2021","2,597.60","2,597.60","2,597.60","2,597.60","2,597.60",-
"Aug 13, 2021","2,656.10","2,656.10","2,656.10","2,656.10","2,656.10",-
"Aug 12, 2021","2,623.50","2,623.50","2,623.50","2,623.50","2,623.50",-
"Aug 11, 2021","2,632.40","2,632.40","2,632.40","2,632.40","2,632.40",-
"Aug 10, 2021","2,649.60","2,649.60","2,649.60","2,649.60","2,649.60",-
"Aug 09, 2021","2,601.70","2,601.70","2,601.70","2,601.70","2,601.70",-
"Aug 06, 2021","2,629.70","2,629.70","2,629.70","2,629.70","2,629.70",-
"Aug 05, 2021","2,654.70","2,654.70","2,654.70","2,654.70","2,654.70",-
"Aug 04, 2021","2,651.30","2,651.30","2,651.30","2,651.30","2,651.30",-
"Aug 03, 2021","2,644.90","2,644.90","2,644.90","2,644.90","2,644.90",-
"Aug 02, 2021","2,683.70","2,683.70","2,683.70","2,683.70","2,683.70",-
"Jul 30, 2021","2,655.80","2,655.80","2,655.80","2,655.80","2,655.80",-
"Jul 29, 2021","2,642.70","2,642.70","2,642.70","2,642.70","2,642.70",-
"Jul 28, 2021","2,620.80","2,620.80","2,620.80","2,620.80","2,620.80",-
"Jul 27, 2021","2,604.90","2,604.90","2,604.90","2,604.90","2,604.90",-
"Jul 26, 2021","2,676.30","2,676.30","2,676.30","2,676.30","2,676.30",-
"Jul 23, 2021","2,660.60","2,660.60","2,660.60","2,660.60","2,660.60",-
"Jul 22, 2021","2,702.80","2,702.80","2,702.80","2,702.80","2,702.80",-
"Jul 21, 2021","2,653.10","2,653.10","2,653.10","2,653.10","2,653.10",-
"Jul 20, 2021","2,638.60","2,638.60","2,638.60","2,638.60","2,638.60",-
"Jul 19, 2021","2,590.90","2,590.90","2,590.90","2,590.90","2,590.90",-
"Jul 16, 2021","2,635.50","2,635.50","2,635.50","2,635.50","2,635.50",-
"Jul 15, 2021","2,727.50","2,727.50","2,727.50","2,727.50","2,727.50",-
"Jul 14, 2021","2,824.50","2,824.50","2,824.50","2,824.50","2,824.50",-
"Jul 13, 2021","2,830.70","2,830.70","2,830.70","2,830.70","2,830.70",-
"Jul 12, 2021","2,857.50","2,857.50","2,857.50","2,857.50","2,857.50",-
"Jul 09, 2021","2,810.20","2,810.20","2,810.20","2,810.20","2,810.20",-
"Jul 08, 2021","2,808.40","2,808.40","2,808.40","2,808.40","2,808.40",-
"Jul 07, 2021","2,846.50","2,846.50","2,846.50","2,846.50","2,846.50",-
"Jul 06, 2021","2,794.30","2,794.30","2,794.30","2,794.30","2,794.30",-
"Jul 02, 2021","2,790.70","2,790.70","2,790.70","2,790.70","2,790.70",-
"Jul 01, 2021","2,767.10","2,767.10","2,767.10","2,767.10","2,767.10",-
"Jun 30, 2021","2,777.40","2,777.40","2,777.40","2,777.40","2,777.40",-
"Jun 29, 2021","2,679.40","2,679.40","2,679.40","2,679.40","2,679.40",-
"Jun 28, 2021","2,695.90","2,695.90","2,695.90","2,695.90","2,695.90",-
"Jun 25, 2021","2,633.30","2,633.30","2,633.30","2,633.30","2,633.30",-
"Jun 24, 2021","2,612.00","2,639.80","2,597.50","2,639.80","2,639.80",11
"Jun 23, 2021","2,587.50","2,626.30","2,587.50","2,626.30","2,626.30",1
"Jun 22, 2021","2,554.70","2,555.50","2,550.00","2,554.70","2,554.70",2
"Jun 21, 2021","2,540.00","2,553.20","2,540.00","2,553.20","2,553.20",3
"Jun 18, 2021","2,516.00","2,520.00","2,461.00","2,465.70","2,465.70",14
"Jun 17, 2021","2,766.50","2,769.00","2,509.60","2,509.60","2,509.60",13
"Jun 16, 2021","2,805.50","2,834.00","2,805.50","2,834.00","2,834.00",1
"Jun 15, 2021","2,761.80","2,761.80","2,761.80","2,761.80","2,761.80",-
"Jun 14, 2021","2,753.60","2,753.60","2,753.60","2,753.60","2,753.60",-
"Jun 11, 2021","2,777.70","2,777.70","2,777.70","2,777.70","2,777.70",-
"Jun 10, 2021","2,768.00","2,774.70","2,768.00","2,774.70","2,774.70",2
"Jun 09, 2021","2,800.00","2,800.00","2,769.00","2,770.00","2,770.00",3
"Jun 08, 2021","2,802.60","2,802.60","2,802.60","2,802.60","2,802.60",-
"Jun 07, 2021","2,833.40","2,833.40","2,833.40","2,833.40","2,833.40",-
"Jun 04, 2021","2,827.00","2,837.90","2,827.00","2,837.90","2,837.90",2
"Jun 03, 2021","2,817.00","2,822.70","2,804.00","2,822.70","2,822.70",4
"Jun 02, 2021","2,862.00","2,862.00","2,862.00","2,862.00","2,862.00",2
"Jun 01, 2021","2,830.00","2,856.70","2,830.00","2,856.70","2,856.70",3
"May 28, 2021",-,-,-,-,-,-
"May 27, 2021",-,-,-,-,-,-
"May 26, 2021","2,748.50","2,748.50","2,748.50","2,748.50","2,748.50",38
"May 25, 2021","2,777.50","2,777.50","2,777.50","2,777.50","2,777.50",-
"May 24, 2021","2,730.10","2,730.10","2,730.10","2,730.10","2,730.10",-
"May 21, 2021","2,775.30","2,775.30","2,775.30","2,775.30","2,775.30",-
"May 20, 2021","2,870.50","2,870.50","2,870.50","2,870.50","2,870.50",-
"May 19, 2021","2,885.10","2,885.10","2,885.10","2,885.10","2,885.10",-
"May 18, 2021","2,903.40","2,903.40","2,903.40","2,903.40","2,903.40",-
"May 17, 2021","2,892.90","2,892.90","2,892.90","2,892.90","2,892.90",-
"May 14, 2021","2,891.60","2,891.60","2,891.60","2,891.60","2,891.60",-
"May 13, 2021","2,861.60","2,861.60","2,861.60","2,861.60","2,861.60",-
"May 12, 2021","2,846.00","2,846.00","2,846.00","2,846.00","2,846.00",-
"May 11, 2021","2,923.20","2,923.20","2,923.20","2,923.20","2,923.20",-
"May 10, 2021","2,972.10","2,972.10","2,972.10","2,972.10","2,972.10",-
"May 07, 2021","2,929.10","2,929.10","2,929.10","2,929.10","2,929.10",-
"May 06, 2021","2,951.40","2,951.40","2,951.40","2,951.40","2,951.40",-
"May 05, 2021","2,976.80","2,976.80","2,976.80","2,976.80","2,976.80",-
"May 04, 2021","2,981.60","2,981.60","2,981.60","2,981.60","2,981.60",-
"May 03, 2021","2,985.40","2,985.40","2,985.40","2,985.40","2,985.40",-
"Apr 30, 2021",-,-,-,-,-,-
"Apr 29, 2021",-,-,-,-,-,-
"Apr 28, 2021","2,924.90","2,924.90","2,924.90","2,924.90","2,924.90",-
"Apr 27, 2021","2,947.30","2,947.30","2,947.30","2,947.30","2,947.30",-
"Apr 26, 2021","2,904.00","2,904.00","2,904.00","2,904.00","2,904.00",-
"Apr 23, 2021","2,851.70","2,851.70","2,851.70","2,851.70","2,851.70",-
"Apr 22, 2021","2,837.60","2,837.60","2,837.60","2,837.60","2,837.60",-
"Apr 21, 2021","2,870.30","2,870.30","2,870.30","2,870.30","2,870.30",-
"Apr 20, 2021","2,752.10","2,752.10","2,752.10","2,752.10","2,752.10",-
"Apr 19, 2021","2,808.30","2,808.30","2,808.30","2,808.30","2,808.30",-
"Apr 16, 2021","2,769.40","2,769.40","2,769.40","2,769.40","2,769.40",-
"Apr 15, 2021","2,734.10","2,734.10","2,734.10","2,734.10","2,734.10",-
"Apr 14, 2021","2,674.10","2,674.10","2,674.10","2,674.10","2,674.10",-
"Apr 13, 2021","2,691.60","2,691.60","2,691.60","2,691.60","2,691.60",-
"Apr 12, 2021","2,666.60","2,666.60","2,666.60","2,666.60","2,666.60",-
"Apr 09, 2021","2,630.70","2,630.70","2,630.70","2,630.70","2,630.70",-
"Apr 08, 2021","2,623.00","2,623.00","2,623.00","2,623.00","2,623.00",-
"Apr 07, 2021","2,618.70","2,618.70","2,618.70","2,618.70","2,618.70",-
"Apr 06, 2021","2,687.80","2,687.80","2,687.80","2,687.80","2,687.80",-
"Apr 05, 2021","2,652.30","2,652.30","2,652.30","2,652.30","2,652.30",-
"Apr 01, 2021","2,653.40","2,653.40","2,653.40","2,653.40","2,653.40",-
"Mar 31, 2021",-,-,-,-,-,-
"Mar 30, 2021",-,-,-,-,-,-
"Mar 29, 2021","2,525.00","2,525.00","2,525.00","2,525.00","2,525.00",-
"Mar 26, 2021","2,660.00","2,670.40","2,660.00","2,670.40","2,670.40",3
"Mar 25, 2021","2,635.00","2,635.00","2,610.70","2,610.70","2,610.70",1
"Mar 24, 2021","2,632.00","2,635.30","2,632.00","2,635.30","2,635.30",1
"Mar 23, 2021","2,626.50","2,626.50","2,612.60","2,612.60","2,612.60",2
"Mar 22, 2021","2,595.90","2,595.90","2,595.90","2,595.90","2,595.90",-
"Mar 19, 2021","2,626.60","2,626.60","2,626.60","2,626.60","2,626.60",2
"Mar 18, 2021","2,658.30","2,658.30","2,658.30","2,658.30","2,658.30",-
"Mar 17, 2021","2,533.80","2,533.80","2,533.80","2,533.80","2,533.80",-
"Mar 16, 2021","2,487.80","2,487.80","2,465.00","2,487.80","2,487.80",1
"Mar 15, 2021","2,369.60","2,369.60","2,369.60","2,369.60","2,369.60",-
"Mar 12, 2021","2,356.60","2,356.60","2,356.60","2,356.60","2,356.60",-
"Mar 11, 2021","2,337.50","2,337.50","2,337.50","2,337.50","2,337.50",-
"Mar 10, 2021","2,289.00","2,289.00","2,289.00","2,289.00","2,289.00",-
"Mar 09, 2021","2,288.80","2,288.80","2,288.80","2,288.80","2,288.80",-
"Mar 08, 2021","2,310.50","2,310.50","2,310.50","2,310.50","2,310.50",-
"Mar 05, 2021","2,325.70","2,325.70","2,325.70","2,325.70","2,325.70",-
"Mar 04, 2021","2,339.10","2,339.10","2,339.10","2,339.10","2,339.10",-
"Mar 03, 2021","2,350.90","2,350.90","2,350.90","2,350.90","2,350.90",6
"Mar 02, 2021","2,365.20","2,365.20","2,365.20","2,365.20","2,365.20",-
"Mar 01, 2021","2,310.00","2,347.50","2,309.50","2,344.60","2,344.60",14
"Feb 26, 2021",-,-,-,-,-,-
"Feb 25, 2021",-,-,-,-,-,-
"Feb 24, 2021","2,420.80","2,420.80","2,420.80","2,420.80","2,420.80",63
"Feb 23, 2021","2,333.80","2,333.80","2,333.80","2,333.80","2,333.80",30
"Feb 22, 2021","2,390.80","2,390.80","2,390.80","2,390.80","2,390.80",-
"Feb 19, 2021","2,367.90","2,367.90","2,367.90","2,367.90","2,367.90",-
"Feb 18, 2021","2,347.50","2,347.50","2,347.50","2,347.50","2,347.50",-
"Feb 17, 2021","2,368.40","2,368.40","2,368.40","2,368.40","2,368.40",-
"Feb 16, 2021","2,386.90","2,386.90","2,386.90","2,386.90","2,386.90",-
"Feb 12, 2021","2,381.30","2,381.30","2,381.30","2,381.30","2,381.30",-
"Feb 11, 2021","2,345.70","2,345.70","2,345.70","2,345.70","2,345.70",-
"Feb 10, 2021","2,351.20","2,351.20","2,351.20","2,351.20","2,351.20",-
"Feb 09, 2021","2,319.30","2,319.30","2,319.30","2,319.30","2,319.30",-
"Feb 08, 2021","2,335.40","2,335.40","2,335.40","2,335.40","2,335.40",-
"Feb 05, 2021","2,325.00","2,325.00","2,325.00","2,325.00","2,325.00",-
